DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-06-27 00,Crpf Gate,15
2024-06-27 00,Chenkottukonam,16
2024-06-27 00,Pappanamcode,12
2024-06-27 00,Paraniyam,17
2024-06-27 00,Pattom Sut Office,20
2024-06-27 00,Thoongampara,10
2024-06-27 00,Pezhummoodu Junction,16
2024-06-27 00,Vattappara,9
2024-06-27 00,Mannanthala,9
2024-06-27 00,Kseb Chakkai,3
2024-06-27 00,Muttappalam Junction,30
2024-06-27 00,Kiliyoor,27
2024-06-27 00,Kudappanakunnu Bank Junction,8
2024-06-27 00,Thampanoor Railway Station,34
2024-06-27 00,Mannamkonam,2
2024-06-27 00,Murinjapalam,4
2024-06-27 00,Anayara,3
2024-06-27 00,Kallayam,13
2024-06-27 00,Mangalapuram East,13
2024-06-27 00,Kallara Bus Stand,7
2024-06-27 00,Chanthavila,21
2024-06-27 00,Pappanamcode Ksrtc Depot,11
2024-06-27 00,Mele Aramthanam,1
2024-06-27 00,Chakai,10
2024-06-27 00,Kamaleswaram,15
2024-06-27 00,Karamana Junction,10
2024-06-27 00,Eliyavoor,10
2024-06-27 00,Vengode,10
2024-06-27 00,Vazhamuttom,16
2024-06-27 00,Kuttimoodu,10
2024-06-27 00,Pangappara,15
2024-06-27 00,Perumkadavila,18
2024-06-27 00,Valiyarathala,16
2024-06-27 00,Konchira,5
2024-06-27 00,Mylamoodu,20
2024-06-27 00,Kolichira,13
2024-06-27 00,Poovar Depot,4
2024-06-27 00,Nedumangad Bus Stand,63
2024-06-27 00,Murukkumpuzha,59
2024-06-27 00,Jts Mancha,21
2024-06-27 00,Thiruvallam,34
2024-06-27 00,Kovalam Junction,15
2024-06-27 00,Korani Junction,11
2024-06-27 00,Sn Nagar,14
2024-06-27 00,Ooruttambalam,9
2024-06-27 00,Manjamala,9
2024-06-27 00,Keezhayikonam,3
2024-06-27 00,10th Stone Patham Kallu,8
2024-06-27 00,Pattoor Junction,1
2024-06-27 00,Pachaloor Chudukadu Temple,2
2024-06-27 00,Vandannur,1
2024-06-27 00,Kalliyoor Grama Panchayath Office,12
2024-06-27 00,Peroorkada Junction,19
2024-06-27 00,Rcc Thiruvananthapuram,1
2024-06-27 00,Moonnanakuzhi,3
2024-06-27 00,Sainik School,10
2024-06-27 00,Nannattukavu,1
2024-06-27 00,Vavara Ambalam,5
2024-06-27 00,Mukkolakkal,3
2024-06-27 00,Vamanapuram Phc,1
2024-06-27 00,Kumarichantha,16
2024-06-27 00,Chappath,7
2024-06-27 00,Thekkada Junction,1
2024-06-27 00,Andoorkonam Hospital,1
2024-06-27 00,Pmg,2
2024-06-27 00,Nettayam,8
2024-06-27 00,Puthukurichy Church,19
2024-06-27 00,Irinchayam,1
2024-06-27 00,St Andrews,5
2024-06-27 00,Peroorkada,1
2024-06-27 00,Malamelkunnu,6
2024-06-27 00,Chenkavila Junction,4
2024-06-27 00,Thozhukkal,4
2024-06-27 00,Nilamamoodu,8
2024-06-27 00,Kairali Nagar,5
2024-06-27 00,Kulathoor,9
2024-06-27 00,Palayam Chandrasekharan Nair Stadium,12
2024-06-27 00,Vellumannady Palam,13
2024-06-27 00,Pulinkudy,2
2024-06-27 00,Vedivechan Kovil,2
2024-06-27 00,East Fort Bus Stand,18
2024-06-27 00,Olathanni Junction,24
2024-06-27 00,Chittazha,2
2024-06-27 00,Peroorkada Depot,6
2024-06-27 00,Kakkamoola,3
2024-06-27 00,Poundukadavu,3
2024-06-27 00,Vikas Bhavan Depot,1
2024-06-27 00,Mithrumala,16
2024-06-27 00,Anchamkallu,2
2024-06-27 00,Kalloor Palam,5
2024-06-27 00,Civil Station Junction Kudappanakunnu,2
2024-06-27 00,Chempazhanthy,7
2024-06-27 00,Muttukonam,2
2024-06-27 00,Kazhakkoottam,82
2024-06-27 00,Panangodu Junction,47
2024-06-27 00,Karikkarathala,2
2024-06-27 00,Poovar Bus Stand,90
2024-06-27 00,Irumpa,13
2024-06-27 00,16th Mile,15
2024-06-27 00,Santhigiri Ashram,8
2024-06-27 00,Maithani,12
2024-06-27 00,Karatte 1,6
2024-06-27 00,Aruvikkara,6
2024-06-27 00,Venganoor,30
2024-06-27 00,Irinchayam Steps,21
2024-06-27 00,Vayalikada,14
2024-06-27 00,Koviluvila,3
2024-06-27 00,Nalanchira Main Gate,2
2024-06-27 00,Nemom,12
2024-06-27 00,Karyavattom University,23
2024-06-27 00,Vettinadu,9
2024-06-27 00,Mamam,10
2024-06-27 00,Njadoorkonam,34
2024-06-27 00,Thannimoodu,2
2024-06-27 00,Ulloor,16
2024-06-27 00,Aryanadu,23
2024-06-27 00,Kattayikonam,30
2024-06-27 00,Kattakkada,9
2024-06-27 00,Pazhayakada Junction,16
2024-06-27 00,Poovachal,12
2024-06-27 00,Poovanathin Moodu,24
2024-06-27 00,Manavary,18
2024-06-27 00,Pulimood,4
2024-06-27 00,Sreekaryam Junction,29
2024-06-27 00,East South Fort Bus Stand,37
2024-06-27 00,Sasthavattom,30
2024-06-27 00,Venjarammoodu Depot,98
2024-06-27 00,Balaramapuram,4
2024-06-27 00,East Fort North Bus Stand,251
2024-06-27 00,Pirappancode,13
2024-06-27 00,Cheruvallimukku,13
2024-06-27 00,Pothencode,92
2024-06-27 00,Koliyacode,11
2024-06-27 00,Charummoodu,12
2024-06-27 00,Titanium,3
2024-06-27 00,Attingal Bus Station,61
2024-06-27 00,East Mukkola,11
2024-06-27 00,Pallichal Junction,5
2024-06-27 00,Thampanoor Rms,5
2024-06-27 00,Mangalapuram,24
2024-06-27 00,Chempoor Junction,8
2024-06-27 00,Kuttichal,24
2024-06-27 00,Navacode Maranallur,9
2024-06-27 00,Statue Sbi,48
2024-06-27 00,Mottamoodu,4
2024-06-27 00,Velavoor,8
2024-06-27 00,Perumkuzhi,97
2024-06-27 00,Statue Bsnl,3
2024-06-27 00,World Market,13
2024-06-27 00,Chirayinkeezhu Bus Stand,95
2024-06-27 00,Athiyanoor,3
2024-06-27 00,Vizhinjam Bus Stand,6
2024-06-27 00,Puthiyathura Junction,25
2024-06-27 00,Koppam,4
2024-06-27 00,East Fort South Stand 2,6
2024-06-27 00,6th Stone Vazhayila,7
2024-06-27 00,Aiyroopara,17
2024-06-27 00,Nellimoodu Junction,14
2024-06-27 00,Vellarada Ksrtc Depot,7
2024-06-27 00,Mangattukadavu,4
2024-06-27 00,Menamkulam,5
2024-06-27 00,Mukkola,5
2024-06-27 00,Agricultural College Poonkulam,6
2024-06-27 00,Nettirachira,8
2024-06-27 00,Palayam Fine Arts College,3
2024-06-27 00,Puliyarakkonam,24
2024-06-27 00,Puthuveettumele,2
2024-06-27 00,Karette,8
2024-06-27 00,Government Polytechnic College,8
2024-06-27 00,Panachamoodu,19
2024-06-27 00,Valliya Kattayikkal,3
2024-06-27 00,Mankattumoola,1
2024-06-27 00,Vellayambalam Elankim Devi,15
2024-06-27 00,Oorambu,2
2024-06-27 00,Cheriyakolla,2
2024-06-27 00,Killipalam,2
2024-06-27 00,Kerala University,1
2024-06-27 00,Museum Public Office Complex,1
2024-06-27 00,Aruvippuram Junction,9
2024-06-27 00,Beema Pally,4
2024-06-27 00,Koithoorkonam,9
2024-06-27 00,Thumpod,7
2024-06-27 00,Kuzhivila,13
2024-06-27 00,Kadinamkulam,12
2024-06-27 00,Vettuthura,2
2024-06-27 00,Block Junction Venkavila,7
2024-06-27 00,Mukkolakkal Temple,3
2024-06-27 00,Vellaikadavu,16
2024-06-27 00,Pachalloor School,14
2024-06-27 00,Fathima Thumba,4
2024-06-27 00,Water Tank Pallithura,1
2024-06-27 00,Pullampara Palam,5
2024-06-27 00,Ayurveda College,1
2024-06-27 00,Karamana Prs,3
2024-06-27 00,Chellamagalam Panjayath,8
2024-06-27 00,Vellanchira,12
2024-06-27 00,Kayalkara,2
2024-06-27 00,Iruloor Junction,3
2024-06-27 00,Maranalloor,1
2024-06-27 00,Channakara,1
2024-06-26 23,Rotary,1
2024-06-26 23,Vizhinjam Bus Stand,8
2024-06-26 23,Aryanadu,5
2024-06-26 23,Kovalam Junction,2
2024-06-26 23,Chowalloor,8
2024-06-26 23,Vayalikada,13
2024-06-26 23,Kochupally,2
2024-06-26 23,Koliyacode,4
2024-06-26 23,Pachalloor School,3
2024-06-26 23,Chakai,2
2024-06-26 23,Pallichal Junction,2
2024-06-26 23,Karakulam Palam,3
2024-06-26 23,Dpi Junction,1
2024-06-26 23,Statue Sbi,9
2024-06-26 23,Valiyarathala,2
2024-06-26 23,Perumkuzhi,7
2024-06-26 23,Kuzhivila,1
2024-06-26 23,6th Stone Vazhayila,1
2024-06-26 23,Cheruvallimukku,7
2024-06-26 23,Korani Junction,2
2024-06-26 23,Thampanoor Railway Station,45
2024-06-26 23,Vavarambalam,5
2024-06-26 23,Vedivechan Kovil,7
2024-06-26 23,Peyad,1
2024-06-26 23,Pattoor Junction,1
2024-06-26 23,Chanthavila,9
2024-06-26 23,Kottarakkari,4
2024-06-26 23,Sree Karyam,7
2024-06-26 23,Pothencode,10
2024-06-26 23,Koithoorkonam,2
2024-06-26 23,Kattayikonam,3
2024-06-26 23,Agricultural College Poonkulam,8
2024-06-26 23,Eliyavoor,7
2024-06-26 23,Mangalapuram East,1
2024-06-26 23,Pattom Sut Office,4
2024-06-26 23,Peringammala,18
2024-06-26 23,Sn Nagar,2
2024-06-26 23,Puliyarakkonam,7
2024-06-26 23,Pathamkallu Or Neyyattinkara,2
2024-06-26 23,10th Stone Patham Kallu,1
2024-06-26 23,Pallichal,13
2024-06-26 23,Nemom,7
2024-06-26 23,Pathamkallu,2
2024-06-26 23,East Fort North Bus Stand,36
2024-06-26 23,Kaniyapuram,10
2024-06-26 23,Vellaikadavu,5
2024-06-26 23,Charummoodu,7
2024-06-26 23,Azhikode,2
2024-06-26 23,Mukkola,1
2024-06-26 23,Puthiyathura,6
2024-06-26 23,Thampanoor Main Bus Stand,29
2024-06-26 23,Venganoor,14
2024-06-26 23,Valiyavila,5
2024-06-26 23,Kavinpuram,8
2024-06-26 23,Maithani,3
2024-06-26 23,Venjarammoodu Depot,17
2024-06-26 23,Maranalloor,6
2024-06-26 23,Kattadimukku,4
2024-06-26 23,Thiruvallam,3
2024-06-26 23,Crpf Gate,1
2024-06-26 23,Vandithadam,3
2024-06-26 23,Mamam,3
2024-06-26 23,Pappanamcode,4
2024-06-26 23,World Market,1
2024-06-26 23,Rcc Thiruvananthapuram,5
2024-06-26 23,Pagampara Palam,4
2024-06-26 23,Pulimood,3
2024-06-26 23,Karamana Junction,6
2024-06-26 23,Kazhakkoottam,6
2024-06-26 23,Attingal Bus Station,14
2024-06-26 23,16th Mile,2
2024-06-26 23,Kanjirampara,7
2024-06-26 23,Balaramapuram,10
2024-06-26 23,Nedumangad Bus Stand,1
2024-06-26 23,Mangalapuram,1
2024-06-26 23,Kollamkonam,11
2024-06-26 23,Neyyattinkara Bus Station,10
2024-06-26 23,Murinjapalam,2
2024-06-26 23,Ulloor,1
2024-06-26 23,Murukkumpuzha,2
2024-06-26 23,Peroorkada Depot,1
2024-06-26 23,Vazhamuttom,1
2024-06-26 22,Nellimoodu Junction,4
2024-06-26 22,Balaramapuram,5
2024-06-26 22,Kochupally,4
2024-06-26 22,Anthiyoorkonam,5
2024-06-26 22,Peyad,2
2024-06-26 22,Kanjiramkulam,10
2024-06-26 22,East Fort North Bus Stand,39
2024-06-26 22,Chappath,2
2024-06-26 22,Killy,2
2024-06-26 22,Malayinkeezh,5
2024-06-26 22,Neyyattinkara Bus Station,6
2024-06-26 22,Paraniyam,8
2024-06-26 22,Pulinkudy,3
2024-06-26 22,Puthiyathura,11
2024-06-26 22,Kattakkada,5
2024-06-26 22,Mukkola,2
2024-06-26 22,Poovar Bus Stand,26
2024-06-26 22,Kovalam Junction,2
2024-06-26 22,Karipur,8
2024-06-26 22,Vedivechan Kovil,2
2024-06-26 22,Poovar Depot,1
2024-06-26 17,Pappanamcode,2
2024-06-26 17,East South Fort Bus Stand,34
2024-06-26 17,Balaramapuram,1
2024-06-26 17,Thampanoor Main Bus Stand,4
2024-06-26 17,Karamana Junction,2
2024-06-26 17,Kattakkada,5
2024-06-26 17,East Fort South Bus Stand,21
2024-06-26 17,Valiyavila,1
2024-06-26 16,Nemom,1
2024-06-26 16,Pattoor Junction,2
2024-06-26 16,Pappanamcode,4
2024-06-26 16,Vizhinjam Bus Stand,3
2024-06-26 16,Chakai,1
2024-06-26 16,Karipur,1
2024-06-26 16,Valiyavila,3
2024-06-26 16,World Market,11
2024-06-26 16,Karamana Junction,3
2024-06-26 16,East Fort South Bus Stand,59
2024-06-26 16,Ks Road Kovalam Junction,4
2024-06-26 16,East South Fort Bus Stand,68
2024-06-26 16,Pattoor,1
2024-06-26 16,East Fort North Bus Stand,26
2024-06-26 16,Vellayambalam,2
2024-06-26 16,Statue Sbi,13
2024-06-26 16,Karyavattom,2
2024-06-26 16,Pothencode,4
2024-06-26 16,Olathanni Junction,3
2024-06-26 16,Dpi Junction,4
2024-06-26 16,Koliyacode,1
2024-06-26 16,Beema Pally,1
2024-06-26 16,Kumarichantha,3
2024-06-26 16,Vellayambalam Elankim Devi,7
2024-06-26 16,Kumarapuram,1
2024-06-26 16,Statue Bsnl,6
2024-06-26 16,Thampanoor Main Bus Stand,80
2024-06-26 16,Vettukadu,2
2024-06-26 16,Kerala University,8
2024-06-26 16,Ulloor,3
2024-06-26 16,Rotary,2
2024-06-26 16,Neyyattinkara Bus Station,4
2024-06-26 16,Balaramapuram,5
2024-06-26 16,Peroorkada,4
2024-06-26 16,Kazhakkoottam,3
2024-06-26 16,Peyad,2
2024-06-26 16,Vayalikada,2
2024-06-26 16,Kovalam Junction,1
2024-06-26 16,Puthiyathura Junction,1
2024-06-26 16,Vedivechan Kovil,3
2024-06-26 16,Kuzhivila,2
2024-06-26 16,Pathamkallu,1
2024-06-26 16,Kochupally,3
2024-06-26 16,Kanjirampara,1
2024-06-26 15,Sn Nagar,18
2024-06-26 15,Kaniyapuram,2
2024-06-26 15,Thampanoor Main Bus Stand,252
2024-06-26 15,Murinjapalam,41
2024-06-26 15,East Mukkola,2
2024-06-26 15,Beema Pally,14
2024-06-26 15,Pappanamcode,20
2024-06-26 15,Shangumukham,5
2024-06-26 15,Kovalam Junction,11
2024-06-26 15,Nemom,15
2024-06-26 15,Valiyathura Shangumugam,13
2024-06-26 15,Kanjirampara,25
2024-06-26 15,Puthiyathura,1
2024-06-26 15,Fort Hospital,3
2024-06-26 15,Thannimoodu,4
2024-06-26 15,Thiruvallam,28
2024-06-26 15,Shangumukham Beach,20
2024-06-26 15,Kallumoodu,6
2024-06-26 15,Kazhakkoottam,42
2024-06-26 15,Pattoor Junction,22
2024-06-26 15,Nalanchira Main Gate,11
2024-06-26 15,Poovar Bus Stand,9
2024-06-26 15,Sree Karyam,6
2024-06-26 15,Vellayambalam Elankim Devi,40
2024-06-26 15,Venjarammoodu Depot,5
2024-06-26 15,Vembayam,7
2024-06-26 15,Vattappara,2
2024-06-26 15,East Fort Bus Stand,50
2024-06-26 15,Azhikode,3
2024-06-26 15,Pattom Sut Hospital,2
2024-06-26 15,Palayam Fine Arts College,19
2024-06-26 15,Statue Sbi,91
2024-06-26 15,10th Stone Patham Kallu,1
2024-06-26 15,Kanjiramkulam,14
2024-06-26 15,East Fort North Bus Stand,147
2024-06-26 15,East Fort South Bus Stand,57
2024-06-26 15,Killy,4
2024-06-26 15,Kulathoor,8
2024-06-26 15,World Market,36
2024-06-26 15,Kamaleswaram,9
2024-06-26 15,Balaramapuram,23
2024-06-26 15,Kattakkada,20
2024-06-26 15,Maruthankuzhi,3
2024-06-26 15,Vellayambalam,12
2024-06-26 15,Pattoor,2
2024-06-26 15,Venganoor,1
2024-06-26 15,Valiyashala Mahadeva Temple,1
2024-06-26 15,Chenkavila Junction,2
2024-06-26 15,Kerala University,3
2024-06-26 15,Chakai,25
2024-06-26 15,Ambalathara,4
2024-06-26 15,Paraniyam,1
2024-06-26 15,Chellamagalam Panjayath,1
2024-06-26 15,Jagathy,2
2024-06-26 15,Pathamkallu,1
2024-06-26 15,Oorambu,9
2024-06-26 15,Palayam Bakery Junction,2
2024-06-26 15,Malayam,1
2024-06-26 15,Pettah,1
2024-06-26 15,Koduganoor,1
2024-06-26 15,Valiyavila,2
2024-06-26 15,Malayinkeezh,1
2024-06-26 15,Parassala,12
2024-06-26 15,Palayam Flyover,1
2024-06-26 15,Thozhukkal,4
2024-06-26 15,Rotary,6
2024-06-26 15,Kuzhivila,29
2024-06-26 15,Vayalikada,10
2024-06-26 15,Kseb Chakkai,10
2024-06-26 15,Pallichal,3
2024-06-26 15,Pothencode,25
2024-06-26 15,Statue Bsnl,25
2024-06-26 15,Sreekaryam Junction,23
2024-06-26 15,Panangodu Junction,4
2024-06-26 15,Pachalloor School,7
2024-06-26 15,Ulloor,33
2024-06-26 15,Mukkola,3
2024-06-26 15,Vazhamuttom,2
2024-06-26 15,Vandithadam,9
2024-06-26 15,Vettukadu,2
2024-06-26 15,East South Fort Bus Stand,116
2024-06-26 15,Vettinadu,1
2024-06-26 15,Vizhinjam Bus Stand,21
2024-06-26 15,Nedumangad Bus Stand,20
2024-06-26 15,Kattayikonam,3
2024-06-26 15,Puliyarakkonam,1
2024-06-26 15,Mottamoodu,6
2024-06-26 15,Vedivechan Kovil,1
2024-06-26 15,Karamana Junction,16
2024-06-26 15,Chempazhanthy,5
2024-06-26 15,Thoongampara,1
2024-06-26 15,Nellimoodu Junction,5
2024-06-26 15,Vellaikadavu,1
2024-06-26 15,Ks Road Kovalam Junction,1
2024-06-26 15,Pattom Sut Office,41
2024-06-26 15,Neyyattinkara Bus Station,14
2024-06-26 15,Chirayinkeezhu Bus Stand,3
2024-06-26 15,Chenkottukonam,1
2024-06-26 15,Pangappara,4
2024-06-26 15,Kumarapuram,18
2024-06-26 15,Peroorkada,4
2024-06-26 15,Murukkumpuzha,2
2024-06-26 15,Peyad,1
2024-06-26 15,Pulinkudy,1
2024-06-26 15,Peroorkada Junction,6
2024-06-26 15,Karipur,2
2024-06-26 15,Karakulam Palam,2
2024-06-26 15,Radio Station Monvila,1
2024-06-26 15,Njadoorkonam,1
2024-06-26 15,Nettayam,2
2024-06-26 15,Pamamcode,1
2024-06-26 14,Fort Hospital,1
2024-06-26 14,Karikkakom Vayanasala,1
2024-06-26 14,Pappanamcode,22
2024-06-26 14,Pachalloor School,4
2024-06-26 14,Kovalam Junction,17
2024-06-26 14,Pattom Sut Office,161
2024-06-26 14,Ponnara School,5
2024-06-26 14,Karakulam Palam,4
2024-06-26 14,Murukkumpuzha,3
2024-06-26 14,Jagathy,25
2024-06-26 14,Thozhukkal,6
2024-06-26 14,Pathamkallu,2
2024-06-26 14,Kuzhivila,99
2024-06-26 14,Perunelli,2
2024-06-26 14,Thiruvallam,46
2024-06-26 14,Kiliyoor,7
2024-06-26 14,Kaniyapuram,43
2024-06-26 14,16th Mile,9
2024-06-26 14,Kanjirampara,76
2024-06-26 14,Peroorkada Junction,43
2024-06-26 14,Pirappancode,4
2024-06-26 14,Njadoorkonam,8
2024-06-26 14,Lms Corporation Office,11
2024-06-26 14,Dpi Junction,7
2024-06-26 14,Thampanoor Main Bus Stand,303
2024-06-26 14,Balaramapuram,63
2024-06-26 14,Kamaleswaram,36
2024-06-26 14,Kudappanakunnu Bank Junction,2
2024-06-26 14,Vellayambalam,94
2024-06-26 14,Parassala,10
2024-06-26 14,Vedivechan Kovil,13
2024-06-26 14,Karyavattom,4
2024-06-26 14,Sreekaryam Junction,71
2024-06-26 14,Uchakkada,6
2024-06-26 14,Mangalapuram,7
2024-06-26 14,Chirayinkeezhu Bus Stand,20
2024-06-26 14,Sn Nagar,98
2024-06-26 14,Pattoor,27
2024-06-26 14,Puthukurichy Church,2
2024-06-26 14,Sainik School,11
2024-06-26 14,Karamana Junction,37
2024-06-26 14,Pozhiyoor Junction,1
2024-06-26 14,Arappura,3
2024-06-26 14,Mettukada,9
2024-06-26 14,Kulasekharam,2
2024-06-26 14,Pappanamcode Ksrtc Depot,13
2024-06-26 14,Vembayam,21
2024-06-26 14,Maranalloor,22
2024-06-26 14,Kuttimoodu,6
2024-06-26 14,Ooruttambalam,6
2024-06-26 14,Punchakkari,7
2024-06-26 14,Thoongampara,4
2024-06-26 14,Nettayam,14
2024-06-26 14,Vizhinjam Bus Stand,11
2024-06-26 14,Palayam Fine Arts College,67
2024-06-26 14,Mannanthala,12
2024-06-26 14,World Market,84
2024-06-26 14,Neeramankara,7
2024-06-26 14,Korani Junction,2
2024-06-26 14,Pallichal Junction,2
2024-06-26 14,Thannimoodu,11
2024-06-26 14,6th Stone Vazhayila,1
2024-06-26 14,Sree Karyam,20
2024-06-26 14,East Fort North Bus Stand Pf 2,27
2024-06-26 14,Civil Station Junction Kudappanakunnu,3
2024-06-26 14,Kerala University,20
2024-06-26 14,Malayinkeezh,17
2024-06-26 14,Vazhuthacaud Womens College,2
2024-06-26 14,Killipalam,1
2024-06-26 14,Chempoor Junction,3
2024-06-26 14,Attingal Bus Station,14
2024-06-26 14,Koduganoor,1
2024-06-26 14,Thrikkannapuram,3
2024-06-26 14,Narmadha Toll Junction,2
2024-06-26 14,Kumarapuram,46
2024-06-26 14,Mudavanmugal,2
2024-06-26 14,Water Tank Pallithura,2
2024-06-26 14,Pullampara Palam,4
2024-06-26 14,Malayam,1
2024-06-26 14,Thampanoor Ktdc Chaithram,8
2024-06-26 14,Paruthippara,1
2024-06-26 14,Pattom Lic,2
2024-06-26 14,Kollamkonam,2
2024-06-26 14,Kattayikonam,11
2024-06-26 14,Cheru Vettukadu,1
2024-06-26 14,Vettuthura,1
2024-06-26 14,Koithoorkonam,1
2024-06-26 14,Keezhayikonam,1
2024-06-26 14,Valliya Kattayikkal,1
2024-06-26 14,Killy,4
2024-06-26 14,Poovar Junction,32
2024-06-26 14,Sasthamangalam,1
2024-06-26 14,Civil Station Gate,1
2024-06-26 14,Valiyathura,15
2024-06-26 14,Athiyanoor,5
2024-06-26 14,East Mukkola,3
2024-06-26 14,Perumathura,9
2024-06-26 14,Valiyarathala,5
2024-06-26 14,Mottamoodu,2
2024-06-26 14,Beema Pally,3
2024-06-26 14,Museum Public Office Complex,5
2024-06-26 14,Paippinmoodu,7
2024-06-26 14,Ambalamukku,4
2024-06-26 14,Punkumood,4
2024-06-26 14,Puthiyathura Junction,5
2024-06-26 14,Chempazhanthy,5
2024-06-26 14,Panangodu Junction,1
2024-06-26 14,Karamana Prs,1
2024-06-26 14,Kallara Bus Stand,11
2024-06-26 14,Vikas Bhavan Depot,3
2024-06-26 14,Karakulam Keltron Junction,3
2024-06-26 14,Vazhuthacaud Kalabhavan Theatre,2
2024-06-26 14,Chellamagalam Panjayath,5
2024-06-26 14,Padinjattumukku,1
2024-06-26 14,Poovanathin Moodu,1
2024-06-26 14,Titanium,1
2024-06-26 14,Perumkuzhi,1
2024-06-26 14,Koliyacode,1
2024-06-26 14,Kailas Junction,1
2024-06-26 14,Agricultural College Poonkulam,2
2024-06-26 14,Kochupally,1
2024-06-26 14,Peroorkada,1
2024-06-26 14,Channakara,1
2024-06-26 14,Pulinkudy,1
2024-06-26 14,Paraniyam,5
2024-06-26 14,Pattoor Junction,60
2024-06-26 14,East Fort,1
2024-06-26 14,Chakai,44
2024-06-26 14,Shangumukham Beach,29
2024-06-26 14,Vandannur,5
2024-06-26 14,Poovar Bus Stand,28
2024-06-26 14,Kazhakkoottam,228
2024-06-26 14,Kaliyakkavilai Bus Stand,24
2024-06-26 14,Rotary,16
2024-06-26 14,Vayalikada,35
2024-06-26 14,Kulathoor,16
2024-06-26 14,Statue Bsnl,53
2024-06-26 14,East Fort North Bus Stand,400
2024-06-26 14,East South Fort Bus Stand,342
2024-06-26 14,Pmg,17
2024-06-26 14,Olathanni Junction,1
2024-06-26 14,Vazhamuttom,9
2024-06-26 14,Kattadimukku,3
2024-06-26 14,Maithani,6
2024-06-26 14,Peyad,1
2024-06-26 14,Peroorkada Depot,10
2024-06-26 14,Puliyarakkonam,6
2024-06-26 14,Thampanoor Railway Station,6
2024-06-26 14,Pothencode,116
2024-06-26 14,Poonthura Junction,15
2024-06-26 14,Vellayambalam Elankim Devi,48
2024-06-26 14,Chittazha,5
2024-06-26 14,Venjarammoodu Depot,87
2024-06-26 14,Karyavattom University,9
2024-06-26 14,Shangumukham,4
2024-06-26 14,Murinjapalam,58
2024-06-26 14,Vandithadam,11
2024-06-26 14,East Fort Bus Stand,216
2024-06-26 14,Maruthankuzhi,34
2024-06-26 14,Contonment Gate,18
2024-06-26 14,Kseb Chakkai,44
2024-06-26 14,Ulloor,165
2024-06-26 14,Azhikode,3
2024-06-26 14,Neyyattinkara Bus Station,69
2024-06-26 14,Nellimoodu Junction,23
2024-06-26 14,Pangappara,16
2024-06-26 14,Nalanchira Main Gate,43
2024-06-26 14,Vettinadu,4
2024-06-26 14,Pettah Pallimukku Junction,2
2024-06-26 14,Venganoor,8
2024-06-26 14,Palayam Saphalyam,4
2024-06-26 14,Statue Sbi,391
2024-06-26 14,Vattappara,18
2024-06-26 14,Nemom,12
2024-06-26 14,Kottarakkari,1
2024-06-26 14,Valiyavila,31
2024-06-26 14,Kattakkada,70
2024-06-26 14,Anthiyoorkonam,2
2024-06-26 14,Statue,6
2024-06-26 14,Cheruvallimukku,4
2024-06-26 14,East Fort South Bus Stand,114
2024-06-26 14,Kanjiramkulam,14
2024-06-26 14,Oorambu,41
2024-06-26 14,Vellaikadavu,4
2024-06-26 14,Kesavadasapuram,9
2024-06-26 14,Kadinamkulam,5
2024-06-26 14,Paruthikkuzhy,5
2024-06-26 14,Kachani Junction,4
2024-06-26 14,Veli Lake,3
2024-06-26 14,Kowdiar,2
2024-06-26 14,Mananthala,9
2024-06-26 14,Kottamukal,1
2024-06-26 14,Medical College Bus Stand,23
2024-06-26 14,Aruvikkara,5
2024-06-26 14,Mukkola,2
2024-06-26 14,Rcc Thiruvananthapuram,5
2024-06-26 14,Kalliyodu,2
2024-06-26 14,Radio Station Monvila,7
2024-06-26 14,Kayalkara,1
2024-06-26 14,Mukkolakkal Temple,4
2024-06-26 14,Kumarichantha,1
2024-06-26 14,Vettukadu,8
2024-06-26 14,Ambalathara,1
2024-06-26 14,Venjarammoodu,4
2024-06-26 14,Velavoor,1
2024-06-26 14,Valiyashala Mahadeva Temple,3
2024-06-26 14,Chenkavila Junction,1
2024-06-26 14,Kallumoodu,9
2024-06-26 14,Fathima Thumba,5
2024-06-26 14,Pamamcode,1
2024-06-26 14,Nedumangad Bus Stand,27
2024-06-26 14,Vazhuthacaud,3
2024-06-26 14,Chenkottukonam,7
2024-06-26 14,Easwara Vilasam Cotton Hill School,7
2024-06-26 14,Chanthavila,3
2024-06-26 14,Crpf Gate,5
2024-06-26 14,Valiyathura Shangumugam,15
2024-06-26 14,Irinchayam Steps,1
2024-06-26 14,Vavara Ambalam,1
2024-06-26 14,Pazhayakada Junction,1
2024-06-26 14,Vazhayila Paalam,2
2024-06-26 14,Kovalam Beach,3
2024-06-26 14,Kalliyoor Grama Panchayath Office,1
2024-06-26 13,Kuravankonam,8
2024-06-26 13,Pattom Sut Office,354
2024-06-26 13,Mamam,23
2024-06-26 13,Nedumangad Bus Stand,242
2024-06-26 13,Pattoor Junction,115
2024-06-26 13,Kowdiar,36
2024-06-26 13,Edavacode,1
2024-06-26 13,Pullampara Palam,9
2024-06-26 13,Shangumukham,18
2024-06-26 13,Cheru Vettukadu,5
2024-06-26 13,Chellamagalam Panjayath,18
2024-06-26 13,Kamaleswaram,82
2024-06-26 13,Kallumoodu,16
2024-06-26 13,East Fort,22
2024-06-26 13,Radio Station Monvila,23
2024-06-26 13,Thampanoor Main Bus Stand,560
