DATE_HOUR,FROM_STOP_NAME,TOTAL_PASSENGER
2024-07-12 02,Melamcode,22
2024-07-12 02,Pullikonam,20
2024-07-12 02,Kallayam,95
2024-07-12 02,Post Office Manivila,26
2024-07-12 02,Erappukuzhi,7
2024-07-12 02,Bhadramvacha Para,10
2024-07-12 02,Charumood,12
2024-07-12 02,Vembayam,203
2024-07-12 02,Mannaram,48
2024-07-12 02,Idinjar,7
2024-07-12 02,Mulluvengamode,10
2024-07-12 02,Kalankavu,14
2024-07-12 02,Kumili Temple,8
2024-07-12 02,Eettimmodu,3
2024-07-12 02,Vlathankara,8
2024-07-12 02,Karyavattom,27
2024-07-12 02,Chempoor Junction,7
2024-07-12 02,Arumanior Junction,58
2024-07-12 02,Pothencode,927
2024-07-12 02,Thoongampara,113
2024-07-12 02,Mangalapuram,148
2024-07-12 02,Avanavanchery,6
2024-07-12 02,Vpm Phc,13
2024-07-12 02,Thampanoor/ef,35
2024-07-12 02,Karakulam Palam,100
2024-07-12 02,Maithani,23
2024-07-12 02,26th Stone Kallar,10
2024-07-12 02,Kaalankavu,6
2024-07-12 02,Shangumukham Beach,61
2024-07-12 02,Punnakkulam,2
2024-07-12 02,Vettinadu,59
2024-07-12 02,Cherapally,4
2024-07-12 02,Ulloor,412
2024-07-12 02,St Andrews,16
2024-07-12 02,Pallimukku-peyad,9
2024-07-12 02,Korani Junction,125
2024-07-12 02,Eruthavoor,57
2024-07-12 02,Kazhakkoottam Railway Station,74
2024-07-12 02,Vizhinjam Junction,10
2024-07-12 02,Mangattukadavu,6
2024-07-12 02,Attingal Bus Station,447
2024-07-12 02,Koovakode,6
2024-07-12 02,Milma Junction,3
2024-07-12 02,Vizhinjam Bus Stand,368
2024-07-12 02,Karakulam Panchayath,89
2024-07-12 02,Pallinada Vattapara,17
2024-07-12 02,Poundukadavu,60
2024-07-12 02,Azhikode,22
2024-07-12 02,Rcc Thiruvananthapuram,30
2024-07-12 02,Kodungavila,32
2024-07-12 02,Thachottukavu,32
2024-07-12 02,Erayamcode Junction,17
2024-07-12 02,Kowdiar,24
2024-07-12 02,Nettirachira,52
2024-07-12 02,Thempammoodu,7
2024-07-12 02,Mannanthala Junction,12
2024-07-12 02,Murukkumpuzha,89
2024-07-12 02,Adimalathrua Church,74
2024-07-12 02,Murukkumon,8
2024-07-12 02,Kamukincode,48
2024-07-12 02,Kadakkal,22
2024-07-12 02,Manivari,1
2024-07-12 02,Cheriyakonni,49
2024-07-12 02,Peroorkada,191
2024-07-12 02,Kalankavu Chappath,32
2024-07-12 02,Pravachambalam,2
2024-07-12 02,Channakara,4
2024-07-12 02,Amaravila,19
2024-07-12 02,Kodunganoor,81
2024-07-12 02,Thekkathunada,2
2024-07-12 02,Medical College,20
2024-07-12 02,Mullassery,14
2024-07-12 02,Poovar Junction,46
2024-07-12 02,Vanchiyoor,4
2024-07-12 02,Kumarapuram,98
2024-07-12 02,Thiruvallam,322
2024-07-12 02,Statue,75
2024-07-12 02,Bharathanoor Junction,20
2024-07-12 02,Thumpod,26
2024-07-12 02,Meenakal,61
2024-07-12 02,Pachamala,39
2024-07-12 02,Pangappara,111
2024-07-12 02,Elluvila,15
2024-07-12 02,Panachamoodu,95
2024-07-12 02,Karipoor Mduipura,7
2024-07-12 02,Suvarnnanagar,9
2024-07-12 02,Marayamuttom Junction,5
2024-07-12 02,Punnakulam,8
2024-07-12 02,Nehru Junction,12
2024-07-12 02,Kambamkode,5
2024-07-12 02,Kottamukal,33
2024-07-12 02,Kallambalam,22
2024-07-12 02,Pottamavu,6
2024-07-12 02,Karakulam Panchayath Office,8
2024-07-12 02,Pattom Sut Office,364
2024-07-12 02,Kovalam Beach,52
2024-07-12 02,Kappikadu,14
2024-07-12 02,Plamottukkada Junction,38
2024-07-12 02,Dhanuvachapuram Iti,72
2024-07-12 02,Malayam,54
2024-07-12 02,Kerala University,6
2024-07-12 02,Valliya Kattayikkal,8
2024-07-12 02,Pettah Pallimukku,2
2024-07-12 02,Polikode,10
2024-07-12 02,Parayankavu,12
2024-07-12 02,Attinpuram,16
2024-07-12 02,Government Lp School Marayamuttom,24
2024-07-12 02,Nedumangad,280
2024-07-12 02,Jagathy,44
2024-07-12 02,Venjaramoodu,5
2024-07-12 02,Malamughal,17
2024-07-12 02,Vellarada,45
2024-07-12 02,Pattara,14
2024-07-12 02,Moozhi,79
2024-07-12 02,Panayam,9
2024-07-12 02,Chadayamangalam Bus Stand,18
2024-07-12 02,Thampanoor Ktdc Chaithram,100
2024-07-12 02,Sainik School,36
2024-07-12 02,Arattukuzhi,17
2024-07-12 02,Devaswom Board Junction,5
2024-07-12 02,Ayiroor,8
2024-07-12 02,Kattayikonam,157
2024-07-12 02,Pamamcode,78
2024-07-12 02,Charummoodu,78
2024-07-12 02,Vettakada,3
2024-07-12 02,Anganvadi,13
2024-07-12 02,Beema Pally,83
2024-07-12 02,Chenkottukonam,150
2024-07-12 02,Oorambu,103
2024-07-12 02,Kallara Bus Stand,161
2024-07-12 02,Vinoba Niketan,3
2024-07-12 02,Punchakkari,118
2024-07-12 02,Mundela,44
2024-07-12 02,Kanjirampara,184
2024-07-12 02,Pappanamcode,312
2024-07-12 02,Maruthankuzhi,75
2024-07-12 02,Pirappancode,83
2024-07-12 02,Syam Motors Eanchakkal,13
2024-07-12 02,Tholicode,67
2024-07-12 02,Paruthikkuzhy,36
2024-07-12 02,Vamanapuram Phc,94
2024-07-12 02,Punnakkamugal,6
2024-07-12 02,Aruvikkara,79
2024-07-12 02,Arangal Temple,19
2024-07-12 02,Ulloor A,24
2024-07-12 02,Thalayil Lps,10
2024-07-12 02,Kalliyal,5
2024-07-12 02,Karunilacode,17
2024-07-12 02,Anchamkallu,66
2024-07-12 02,Kidarakuzhy,8
2024-07-12 02,Vazhavilapaalam,8
2024-07-12 02,Thampanoor,130
2024-07-12 02,Pachalloor School,106
2024-07-12 02,Ambalamukku,32
2024-07-12 02,Karyavattom University,65
2024-07-12 02,Kuriyodu,11
2024-07-12 02,Venjarammoodu Depot,862
2024-07-12 02,Chiramykku,20
2024-07-12 02,Agricultural College Poonkulam,67
2024-07-12 02,Venpalavattom Devi Temple,1
2024-07-12 02,Mulayara Junction,26
2024-07-12 02,Kottukonam,7
2024-07-12 02,Panappamkunnu,40
2024-07-12 02,Padippottupara,2
2024-07-12 02,Kallumoodu,63
2024-07-12 02,Kolachal,4
2024-07-12 02,Kuttiyani Lps,20
2024-07-12 02,Kuttichal,143
2024-07-12 02,Chippanchira,4
2024-07-12 02,Mamkoottam,5
2024-07-12 02,Kalliyoor Grama Panchayath Office,82
2024-07-12 02,Chonanvilla,3
2024-07-12 02,Aryancode,29
2024-07-12 02,8th Stone,58
2024-07-12 02,Vithura Bus Station,21
2024-07-12 02,Dpi,23
2024-07-12 02,Oruvathilkotta,12
2024-07-12 02,Karikkakom Vayanasala,29
2024-07-12 02,Pulippara Juma Masjid,7
2024-07-12 02,Koliyacode,64
2024-07-12 02,Chiramukku,12
2024-07-12 02,Pringammala,20
2024-07-12 02,Thattathumala,5
2024-07-12 02,Uriyacode,58
2024-07-12 02,Titanium,30
2024-07-12 02,Muthuvila,104
2024-07-12 02,Kochirakkam,6
2024-07-12 02,Aramthanam,13
2024-07-12 02,East Fort,86
2024-07-12 02,Vavarambalam,22
2024-07-12 02,Gokulam Medical College,42
2024-07-12 02,Mannanthala,171
2024-07-12 02,Marayamuttom Hss Jn,21
2024-07-12 02,Nemom,321
2024-07-12 02,Veli Church,43
2024-07-12 02,Kaniyapuram,246
2024-07-12 02,Kottackal Junction,6
2024-07-12 02,Nochuvadi,17
2024-07-12 02,Paruthippara,9
2024-07-12 02,6th Stone Vazhayila,60
2024-07-12 02,Panayamuttom,9
2024-07-12 02,Kudappanamoodu,1
2024-07-12 02,Kovalam Junction,108
2024-07-12 02,Vellayambalam Elankim Devi,55
2024-07-12 02,Karipoor,12
2024-07-12 02,Undapara,19
2024-07-12 02,Karumom Vishnu Temple,8
2024-07-12 02,East Fort South Bus Stand,470
2024-07-12 02,Mukkola,278
2024-07-12 02,Amaravila Check Post,18
2024-07-12 02,Erayancode,19
2024-07-12 02,Vellayambalm,8
2024-07-12 02,Muthalapozhi Palam,11
2024-07-12 02,Nellivila School,18
2024-07-12 02,Chackai,8
2024-07-12 02,Powathure,6
2024-07-12 02,Valiyashala Mahadeva Temple,4
2024-07-12 02,Cheruvallimukku,10
2024-07-12 02,Anappara,14
2024-07-12 02,Malayamadam,3
2024-07-12 02,Kanithadam Check Post,8
2024-07-12 02,Narakathinkala,14
2024-07-12 02,East Mukkola,50
2024-07-12 02,Ks Road Kovalam Junction,33
2024-07-12 02,Paruthikuzhi,28
2024-07-12 02,Konchiravila Temple,7
2024-07-12 02,Kallara,55
2024-07-12 02,Kattadimukku,47
2024-07-12 02,10th Stone Patham Kallu,115
2024-07-12 02,Parappil,12
2024-07-12 02,Konniyoor Junction,47
2024-07-12 02,Veliyanoor,3
2024-07-12 02,Kattakada,20
2024-07-12 02,Mangalackal,18
2024-07-12 02,Easwara Vilasam Cotton Hill School,52
2024-07-12 02,Mukkolakkal,37
2024-07-12 02,Manamboor,19
2024-07-12 02,Eliyavoor,57
2024-07-12 02,Thakarapara,6
2024-07-12 02,Melathumele,62
2024-07-12 02,Kottarakkari,66
2024-07-12 02,Pettah Pallimukku Junction,14
2024-07-12 02,Kadambanad Bridge,4
2024-07-12 02,Thiruvallom School,5
2024-07-12 02,Moongodu,5
2024-07-12 02,Uriyacode Junction,28
2024-07-12 02,Olathanni Junction,80
2024-07-12 02,Chanthavila,60
2024-07-12 02,Muramel,5
2024-07-12 02,Andoorkonam Hospital,32
2024-07-12 02,Moozhy,5
2024-07-12 02,Kattakkada,635
2024-07-12 02,Paravankunnu,7
2024-07-12 02,Kuttimood,13
2024-07-12 02,Marayamuttam,6
2024-07-12 02,Valakom,13
2024-07-12 02,Anayara,31
2024-07-12 02,Irinchayam Steps,48
2024-07-12 02,Statue Bsnl,118
2024-07-12 02,Puthukurichy Church,34
2024-07-12 02,Pattom,9
2024-07-12 02,Chenkal Junction,7
2024-07-12 02,Njaraneeli,10
2024-07-12 02,Technopark Back Gate,3
2024-07-12 02,Mariyapuram,12
2024-07-12 02,Panagod,24
2024-07-12 02,Kseb Chakkai,45
2024-07-12 02,Shangumukham,57
2024-07-12 02,Kayalkara,33
2024-07-12 02,Kaithakad,10
2024-07-12 02,Thottumukku,99
2024-07-12 02,Chulilmanoor,7
2024-07-12 02,Peroorkada Depot,550
2024-07-12 02,Isro,7
2024-07-12 02,Kaipadi,16
2024-07-12 02,Pulinkudy,105
2024-07-12 02,Vembil,11
2024-07-12 02,Killy,21
2024-07-12 02,Irinchayam,17
2024-07-12 02,Cherapplly,9
2024-07-12 02,Venganoor,239
2024-07-12 02,Aryanad,17
2024-07-12 02,Aanakulam,4
2024-07-12 02,Thempamoodu,5
2024-07-12 02,Vazhuthacaud Womens College,7
2024-07-12 02,Aruvikkara Hs,10
2024-07-12 02,Pangode,10
2024-07-12 02,Kavadithalakkal,3
2024-07-12 02,Puthukurichi Post Office,5
2024-07-12 02,Vengode,1
2024-07-12 02,Mananthala Junction,10
2024-07-12 02,Palayamkunnu,11
2024-07-12 02,Jilla Krishi Thottam,1
2024-07-12 02,Ambalam,32
2024-07-12 02,Kajirampara,4
2024-07-12 02,Mukkolakkal Temple,1
2024-07-12 02,Sreenarayanapuram,27
2024-07-12 02,Kulappada,3
2024-07-12 02,Sankaramugham School,36
2024-07-12 02,Cheppilode,16
2024-07-12 02,Kattaikonam,15
2024-07-12 02,Chappathu,3
2024-07-12 02,Chowalloor,24
2024-07-12 02,Anamukham,3
2024-07-12 02,Kovilloor Ambalam,6
2024-07-12 02,Dhanuvachapuram,14
2024-07-12 02,Mangattukonam,4
2024-07-12 02,Palukal Panchayath,1
2024-07-12 02,Karakulam Bridge,9
2024-07-12 02,Sree Subhramanya Swami Temple Thevarukonam,1
2024-07-12 02,Nagar,1
2024-07-12 02,Parasuvaikal,12
2024-07-12 02,Panthalamkode,5
2024-07-12 02,Palachira,10
2024-07-12 02,Muthana Junction,28
2024-07-12 02,Changa Junction,31
2024-07-12 02,Pattam,3
2024-07-12 02,Mylamood,2
2024-07-12 02,Aliyeltharatta,2
2024-07-12 02,Changa,1
2024-07-12 02,Vizhnjam,4
2024-07-12 02,Kuruvinmugal,16
2024-07-12 02,Madathara,5
2024-07-12 02,Concordia Lutheran High School,2
2024-07-12 02,Padinjattumukku,7
2024-07-12 02,Karipur,17
2024-07-12 02,Paalapooru Junction,36
2024-07-12 02,Karode,10
2024-07-12 02,Kudappanakunnu,34
2024-07-12 02,Pattamthalaikal,8
2024-07-12 02,Perekonam,6
2024-07-12 02,Kunnathukal Hospital Or Kattachalvila,14
2024-07-12 02,Jawaharcolony,1
2024-07-12 02,Pullanivila,26
2024-07-12 02,Seemamula Mukku,26
2024-07-12 02,Military Hospital Pangodu,12
2024-07-12 02,Punkumood,8
2024-07-12 02,Karamana Sivan Kovil,12
2024-07-12 02,Chadayamankalam,6
2024-07-12 02,Kunnathukal,7
2024-07-12 02,Puthiyathura,4
2024-07-12 02,Puruthippara,9
2024-07-12 02,Venjaramoodu Depot,12
2024-07-12 02,Ajayapuram,18
2024-07-12 02,Thampanoor Bus Stand,6
2024-07-12 02,Kovakode,14
2024-07-12 02,Chittoor,8
2024-07-12 02,Mulayara,29
2024-07-12 02,Radio Park Junction,15
2024-07-12 02,Varkala Bus Stand,8
2024-07-12 02,Pacha Temple,2
2024-07-12 02,Sasthamnada,24
2024-07-12 02,Ayiroorpara,7
2024-07-12 02,Edapazhanji Pangode Fish Market,2
2024-07-12 02,Scooter Factory,5
2024-07-12 02,Theviyarukunnu,9
2024-07-12 02,Malayantheri,6
2024-07-12 02,Anapetty,2
2024-07-12 02,Gramattumukku,2
2024-07-12 02,Manacaud,1
2024-07-12 02,Aanaedavazhi,6
2024-07-12 02,Parottukonam,2
2024-07-12 02,Thambanoor,11
2024-07-12 02,Chenkavila,5
2024-07-12 02,Government Polytechnic College,1
2024-07-12 02,Nallanchira College Junction,1
2024-07-12 02,Marangad,7
2024-07-12 02,Venniyoor,1
2024-07-12 02,Vikas Bhavan Depot,2
2024-07-12 02,Arappura,14
2024-07-12 02,Panamthadikonam,4
2024-07-12 02,Choodal,1
2024-07-12 02,Kuzhivettanvila,2
2024-07-12 02,Padipottupara,4
2024-07-12 02,Csi Church Paluvally,4
2024-07-12 02,Sk Hospital,1
2024-07-12 02,Plamoodu,1
2024-07-12 02,Attukal,1
2024-07-12 02,Agricultural College,1
2024-07-12 02,Civil Station Gate,4
2024-07-12 02,Oonnanpara,7
2024-07-12 02,Kallettumukku,1
2024-07-12 02,Njarakkala,4
2024-07-12 02,Chakkappara,2
2024-07-12 02,Keezhaikonam,4
2024-07-12 02,Palayam Saphalyam,2
2024-07-12 02,Survey Directorate,2
2024-07-12 02,Oottukuzhi,2
2024-07-12 02,Patoor,1
2024-07-12 02,Darppakkad,13
2024-07-12 02,Bhagat Singh Road,4
2024-07-12 02,Mukola,14
2024-07-12 02,Ncess Akkulam,5
2024-07-12 02,Cheru Vettukadu,9
2024-07-12 02,Chellanchy,6
2024-07-12 02,Kunnumpuram Junction,10
2024-07-12 02,Kaduvakkuzhy,10
2024-07-12 02,Elappamukku Or Thabor Ashramam,12
2024-07-12 02,Chavarcode,30
2024-07-12 02,Attukal School,4
2024-07-12 02,Lps School Thengumcode,14
2024-07-12 01,Vattappara,115
2024-07-12 01,Eettimmodu,20
2024-07-12 01,Madrasmukku,11
2024-07-12 01,Ayira School,7
2024-07-12 01,Valliya Kattayikkal,8
2024-07-12 01,Pulimood,23
2024-07-12 01,Mithrumala,20
2024-07-12 01,Devaswom Board,3
2024-07-12 01,Government Polytechnic College,9
2024-07-12 01,Thirumala,4
2024-07-12 01,Kurisadi Junction Karyavattom,8
2024-07-12 01,Kottamukal,17
2024-07-12 01,Mannanthala,92
2024-07-12 01,J T S Mancha,2
2024-07-12 01,Kuruvadu,10
2024-07-12 01,Neeramankara,41
2024-07-12 01,Karakulam Palam,71
2024-07-12 01,6th Stone,9
2024-07-12 01,Chakai,83
2024-07-12 01,Vattapara,22
2024-07-12 01,Cheriyakolla,26
2024-07-12 01,Mudavanmugal,14
2024-07-12 01,Pezhummoodu,8
2024-07-12 01,Kaipadi,6
2024-07-12 01,Kuthirakalam,28
2024-07-12 01,Mullassery,24
2024-07-12 01,Porunthamon,27
2024-07-12 01,Oottuauzhy,17
2024-07-12 01,Moongodu,13
2024-07-12 01,Puthanpaalam,11
2024-07-12 01,Venpalavattom,6
2024-07-12 01,Punchakkari,59
2024-07-12 01,Statue,8
2024-07-12 01,Ariyottukonam,16
2024-07-12 01,Valyamala,34
2024-07-12 01,Eliyavoor,54
2024-07-12 01,Panachamoodu,53
2024-07-12 01,Nettirachira,44
2024-07-12 01,Palayam Fine Arts College,17
2024-07-12 01,Kattakkada,393
2024-07-12 01,Pamamcode,23
2024-07-12 01,Maruthankuzhi,18
2024-07-12 01,Pallimukku-peyad,2
2024-07-12 01,Kamaleswaram,112
2024-07-12 01,Pathekkar,1
2024-07-12 01,Nettayam,105
2024-07-12 01,Lms Corporation Office,12
2024-07-12 01,Karumom Vishnu Temple,5
2024-07-12 01,Charummoodu,81
2024-07-12 01,Valiyathura Shangumugam,26
2024-07-12 01,Kathiruvila,12
2024-07-12 01,Shangumukham,37
2024-07-12 01,Thattathumala,25
2024-07-12 01,Amboori,13
2024-07-12 01,Kuttiyani Lps,4
2024-07-12 01,Vellayambalam Elankim Devi,31
2024-07-12 01,Jts Mancha,52
2024-07-12 01,Korani Junction,118
2024-07-12 01,Chettachal,27
2024-07-12 01,Vellanchira,30
2024-07-12 01,Choodal,28
2024-07-12 01,Vellanad Bus Stand,148
2024-07-12 01,Gramattumukku,6
2024-07-12 01,Parasuvaikkal,65
2024-07-12 01,Vanchiyoor,17
2024-07-12 01,Poonthura Junction,8
2024-07-12 01,Cheruvarakonam,3
2024-07-12 01,Pachamala,16
2024-07-12 01,Rcc Thiruvananthapuram,3
2024-07-12 01,Kariyam,7
2024-07-12 01,Kuttiyani,20
2024-07-12 01,Muthalapozhi,1
2024-07-12 01,Padinjattumukku,20
2024-07-12 01,Manavary,3
2024-07-12 01,Peroorkada,73
2024-07-12 01,Poovar Depot,3
2024-07-12 01,Thampanoor Main Bus Stand,968
2024-07-12 01,Poovachal,45
2024-07-12 01,Palachira,6
2024-07-12 01,Malayinkeezh,56
2024-07-12 01,Peyad,94
2024-07-12 01,Mangalapuram East,36
2024-07-12 01,Pattoor,30
2024-07-12 01,Vandithadam,113
2024-07-12 01,Thempammoodu,13
2024-07-12 01,Vizhinjam,23
2024-07-12 01,Valliyaruppankadu,4
2024-07-12 01,Dhanuvachapuram Iti,27
2024-07-12 01,Latex Junction Or Chitralekha Studio,28
2024-07-12 01,Plathara,17
2024-07-12 01,Kavinpuram,39
2024-07-12 01,Mathira,9
2024-07-12 01,Plavila,7
2024-07-12 01,Mannamoola,5
2024-07-12 01,Perumkuzhi,124
2024-07-12 01,Mulayara Junction,12
2024-07-12 01,Vithura Bus Stand,8
2024-07-12 01,Kulappada,11
2024-07-12 01,Kanchinada,15
2024-07-12 01,Chenkal Junction,10
2024-07-12 01,Ksrtc Bus Stand Kilimanoor,54
2024-07-12 01,Changa Junction,28
2024-07-12 01,Karrate,5
2024-07-12 01,Karakulam Post,6
2024-07-12 01,Plamottukkada Junction,5
2024-07-12 01,Pirappancode,42
2024-07-12 01,Mitraniketan,4
2024-07-12 01,Pammathikeezhu,13
2024-07-12 01,Koottapu,4
2024-07-12 01,Azhikode,24
2024-07-12 01,Tholicode,35
2024-07-12 01,Nilamamoodu,43
2024-07-12 01,Kuravankuzhy,4
2024-07-12 01,Agricultural College Poonkulam,25
2024-07-12 01,Kochalumoodu,17
2024-07-12 01,Mannamkonam,16
2024-07-12 01,Meenakal,16
2024-07-12 01,Poovar Bus Stand,253
2024-07-12 01,Vellayambalam,74
2024-07-12 01,Vizhinjam Bus Stand,329
2024-07-12 01,Keezhayikonam,38
2024-07-12 01,Mottakkavu,4
2024-07-12 01,Tholikkode,7
2024-07-12 01,Meenankal,17
2024-07-12 01,Kilimanoor,16
2024-07-12 01,Pmg,28
2024-07-12 01,Statue Bsnl,41
2024-07-12 01,Koithoorkonam,27
2024-07-12 01,Pattara,18
2024-07-12 01,Kanjirampara,80
2024-07-12 01,Kakkamoola,18
2024-07-12 01,Kallara,33
2024-07-12 01,Arumanoorkada,2
2024-07-12 01,Chenkottukonam Astlramam Swamiyar Madam,3
2024-07-12 01,Puthukurichy Church,47
2024-07-12 01,Ayyappankuzhi A,45
2024-07-12 01,Paruttippally,3
2024-07-12 01,Vamanapuram Phc,32
2024-07-12 01,Chamavila,8
2024-07-12 01,Nilamel,41
2024-07-12 01,Killy,27
2024-07-12 01,Thumpod,26
2024-07-12 01,Poozhikunnu,28
2024-07-12 01,Vettukadu,39
2024-07-12 01,Kuttimoodu,117
2024-07-12 01,Andoorkonam Hospital,18
2024-07-12 01,Panagod,24
2024-07-12 01,Mulayara,11
2024-07-12 01,Peroorkada Junction,124
2024-07-12 01,Panayamuttom,29
2024-07-12 01,Koliyacode,74
2024-07-12 01,Pulinkudy,67
2024-07-12 01,Chempazhanthy,66
2024-07-12 01,Paruthikkuzhy,13
2024-07-12 01,Mele Aramthanam,34
2024-07-12 01,Chirayinkeezhu Bus Stand,128
2024-07-12 01,Murinjapalam,53
2024-07-12 01,Paippinmoodu,12
2024-07-12 01,Kaniyapuram,166
2024-07-12 01,Mottamoodu,33
2024-07-12 01,Pallichal,18
2024-07-12 01,Pangappara,41
2024-07-12 01,Radio Station Monvila,47
2024-07-12 01,Kumarichantha,33
2024-07-12 01,Makky,6
2024-07-12 01,Medical College Thiruvananthapuram,38
2024-07-12 01,Block Number 3,4
2024-07-12 01,Paliyode,27
2024-07-12 01,Ration Kada Mankadu,9
2024-07-12 01,Vithura Kaling,9
2024-07-12 01,10th Stone Patham Kallu,37
2024-07-12 01,Nalamkallu,15
2024-07-12 01,Jagathy,8
2024-07-12 01,Njarakkala,22
2024-07-12 01,Pachira,9
2024-07-12 01,East South Fort Bus Stand,279
2024-07-12 01,Vettuthura,30
2024-07-12 01,Chanthavila,75
2024-07-12 01,Keezharoor,35
2024-07-12 01,Changa,8
2024-07-12 01,Uriyacode Junction,23
2024-07-12 01,Mylom,12
2024-07-12 01,Chayam,50
2024-07-12 01,Cheppilode,19
2024-07-12 01,Kunnanpara,10
2024-07-12 01,Aiyroopara,20
2024-07-12 01,Venkavila Junction,42
2024-07-12 01,Karunilacode,8
2024-07-12 01,Poothura Palli,21
2024-07-12 01,Puthenpalam,10
2024-07-12 01,Marayamuttam Junction,2
2024-07-12 01,Bhoothamadakki,4
2024-07-12 01,Chenkavila Junction,21
2024-07-12 01,Koovakode,4
2024-07-12 01,Chittazha,59
2024-07-12 01,Ottasekharamangalam,25
2024-07-12 01,Pattoor Junction,46
2024-07-12 01,Scooter Factory,12
2024-07-12 01,Murukkumpuzha,98
2024-07-12 01,Kalliyodu,73
2024-07-12 01,Ookkodu,34
2024-07-12 01,Kanjiramkulam,73
2024-07-12 01,Vinobanikethan,8
2024-07-12 01,Malarupara,15
2024-07-12 01,Chullimanoor,90
2024-07-12 01,Kudappanakunnu Civil Station Jn,4
2024-07-12 01,Cheruvallimukku,6
2024-07-12 01,Pappanamcode,148
2024-07-12 01,Kalliyoor Grama Panchayath Office,58
2024-07-12 01,Kachani,12
2024-07-12 01,8th Stone,50
2024-07-12 01,Vembayam,95
2024-07-12 01,Athiyanoor,81
2024-07-12 01,Ayoor,11
2024-07-12 01,Peringammala,65
2024-07-12 01,Oorambu,46
2024-07-12 01,Pettah Pallimukku Junction,9
2024-07-12 01,Kattakada Ksrtc Depot,32
2024-07-12 01,Nedumangaud,11
2024-07-12 01,Puthanpalam,97
2024-07-12 01,Ooruttambalam,66
2024-07-12 01,Dpi Junction,13
2024-07-12 01,Mamam,45
2024-07-12 01,Manavari,20
2024-07-12 01,Irumba,30
2024-07-12 01,Pachalloor,21
2024-07-12 01,Beemapalli Back,5
2024-07-12 01,Avanavanchery,9
2024-07-12 01,Attingal Bus Station,424
2024-07-12 01,Karyavattom University,37
2024-07-12 01,Vadasserikonam,6
2024-07-12 01,Elakamon,23
2024-07-12 01,Veli Lake,8
2024-07-12 01,Kottamugal,1
2024-07-12 01,Powdikonam,5
2024-07-12 01,Kakkanikkara,6
2024-07-12 01,Mulluvengumoodu,14
2024-07-12 01,Karikkarathala,4
2024-07-12 01,Thiruvalloor Lps Junction,3
2024-07-12 01,Kallambalam,33
2024-07-12 01,Kuzhivettanvila,32
2024-07-12 01,Thampanoor Railway Station,33
2024-07-12 01,Nattuvankavu,11
2024-07-12 01,Plamoodu,7
2024-07-12 01,Mavunikkunnavila,2
2024-07-12 01,Vanditrhadam,10
2024-07-12 01,Attukkal School,20
2024-07-12 01,Valiyarathala,32
2024-07-12 01,Arattukuzhi,3
2024-07-12 01,Dhanuvachapuram,2
2024-07-12 01,Peroorkkada,7
2024-07-12 01,Valiyathura,15
2024-07-12 01,Adimalathrua Church,9
2024-07-12 01,Makki,2
2024-07-12 01,Parayankavu,4
2024-07-12 01,Palayam Bakery Junction,8
2024-07-12 01,Thennoor,9
2024-07-12 01,Chellanchy,12
2024-07-12 01,Pirambilkonam,23
2024-07-12 01,Karakulam Panchayat Office,3
2024-07-12 01,Block No 3,2
2024-07-12 01,Kuriyode,2
2024-07-12 01,Kovalam,15
2024-07-12 01,Poovar Junction,13
2024-07-12 01,Pandalacod,10
2024-07-12 01,Thozhuvancode,5
2024-07-12 01,Kattakada,6
2024-07-12 01,Pattom Lic,5
2024-07-12 01,Kuravankonam,2
2024-07-12 01,Santhivila Junction,2
2024-07-12 01,Mukalivila,3
2024-07-12 01,Vellumannady,10
2024-07-12 01,Ayiroopara,1
2024-07-12 01,Pozhiyoor Junction,10
2024-07-12 01,Sankaramugham School,19
2024-07-12 01,Thakarapara,2
2024-07-12 01,Mangalackal,6
2024-07-12 01,Karakulam Panchayth Office,4
2024-07-12 01,Aattukal Temple,1
2024-07-12 01,Melemukk,5
2024-07-12 01,Koduganoor,46
2024-07-12 01,Kowdiar,11
2024-07-12 01,Malamelkunnu,39
2024-07-12 01,Peppara,2
2024-07-12 01,Muthippara,11
2024-07-12 01,Madanpara,2
2024-07-12 01,Pannimala,1
2024-07-12 01,Venjaramood,10
2024-07-12 01,Thrikkannapuram,2
2024-07-12 01,Survey Directorate,1
2024-07-12 01,Manthikuzhi,14
2024-07-12 01,Paliyodu,7
2024-07-12 01,San Nagar,1
2024-07-12 01,Manjavilakam School,16
2024-07-12 01,Manjamala,2
2024-07-12 01,Kuravankuzhi,4
2024-07-12 01,Venkavila,15
2024-07-12 01,Pulimoodu,9
2024-07-12 01,Venkadu,6
2024-07-12 01,Venjarammooduu,11
2024-07-12 01,Koliyoor,10
2024-07-12 01,Kunnanvila,23
2024-07-12 01,Anapara,13
2024-07-12 01,Concordia Lutheran High School,4
2024-07-12 01,Pakaloor,16
2024-07-12 01,Contonment Gate,2
2024-07-12 01,Kappikadu,7
2024-07-12 01,Pappanamcode Ksrtc Depot,45
2024-07-12 01,Maruthanmala,1
2024-07-12 01,Vikas Bhavan Depot,5
2024-07-12 01,Mallambrakonam,5
2024-07-12 01,Iruloor Junction,4
2024-07-12 01,Koviluvila,8
2024-07-12 01,Palathara,2
2024-07-12 01,Punnakkulam,43
2024-07-12 01,Vavara Ambalam,12
2024-07-12 01,Kadambanad Company Junction,3
2024-07-12 01,Civil Station Junction Kudappanakunnu,27
2024-07-12 01,Military Hospital Pangodu,10
